# y_plus, uu_plus, vv_plus, minus_uv_plus
5.45483686e+02, 7.73703676e-01, 7.73703676e-01, 3.57928561e-01
5.47022427e+02, 7.69782892e-01, 7.69782892e-01, 3.55096426e-01
5.48561168e+02, 7.65869147e-01, 7.65869147e-01, 3.53091553e-01
5.50099909e+02, 7.61969481e-01, 7.61969481e-01, 3.51085465e-01
5.51638650e+02, 7.58076853e-01, 7.58076853e-01, 3.49075992e-01
5.53177391e+02, 7.54191265e-01, 7.54191265e-01, 3.46238853e-01
5.54716132e+02, 7.50312716e-01, 7.50312716e-01, 3.44228188e-01
5.56254873e+02, 7.46441206e-01, 7.46441206e-01, 3.42214397e-01
5.57793614e+02, 7.42583774e-01, 7.42583774e-01, 3.39375843e-01
5.59332355e+02, 7.38726342e-01, 7.38726342e-01, 3.37359170e-01
5.60871096e+02, 7.34890028e-01, 7.34890028e-01, 3.35341811e-01
5.62409837e+02, 7.31053714e-01, 7.31053714e-01, 3.32504851e-01
5.63948578e+02, 7.27231477e-01, 7.27231477e-01, 3.30485116e-01
5.65487319e+02, 7.23416280e-01, 7.23416280e-01, 3.28464916e-01
5.67026060e+02, 7.19615161e-01, 7.19615161e-01, 3.25628205e-01
5.68564801e+02, 7.15821081e-01, 7.15821081e-01, 3.23606147e-01
5.70103542e+02, 7.12041080e-01, 7.12041080e-01, 3.20771789e-01
5.71642283e+02, 7.08268117e-01, 7.08268117e-01, 3.18750302e-01
5.73181024e+02, 7.04509233e-01, 7.04509233e-01, 3.16728708e-01
5.74719765e+02, 7.00755276e-01, 7.00755276e-01, 3.13895972e-01
5.76258506e+02, 6.97016102e-01, 6.97016102e-01, 3.11875392e-01
5.77797247e+02, 6.93288893e-01, 6.93288893e-01, 3.09854907e-01
5.79335988e+02, 6.89572948e-01, 6.89572948e-01, 3.07024610e-01
5.80874729e+02, 6.85868264e-01, 6.85868264e-01, 3.05005582e-01
5.82413470e+02, 6.82176252e-01, 6.82176252e-01, 3.02986850e-01
5.83952211e+02, 6.78496206e-01, 6.78496206e-01, 3.00161780e-01
5.85490952e+02, 6.74829534e-01, 6.74829534e-01, 2.97341312e-01
5.87029693e+02, 6.71174828e-01, 6.71174828e-01, 2.95326075e-01
5.88568434e+02, 6.67532793e-01, 6.67532793e-01, 2.93309476e-01
5.90107175e+02, 6.63904836e-01, 6.63904836e-01, 2.90495191e-01
5.91645916e+02, 6.60289550e-01, 6.60289550e-01, 2.88484911e-01
5.93184657e+02, 6.56688342e-01, 6.56688342e-01, 2.85675509e-01
5.94723398e+02, 6.53101212e-01, 6.53101212e-01, 2.83666080e-01
5.96262139e+02, 6.49527456e-01, 6.49527456e-01, 2.81659427e-01
5.97800880e+02, 6.45969186e-01, 6.45969186e-01, 2.78859253e-01
5.99339621e+02, 6.42424291e-01, 6.42424291e-01, 2.76064306e-01
6.00878362e+02, 6.38895586e-01, 6.38895586e-01, 2.74064907e-01
6.02417103e+02, 6.35380958e-01, 6.35380958e-01, 2.72066649e-01
6.03955844e+02, 6.31882521e-01, 6.31882521e-01, 2.69279916e-01
6.05494585e+02, 6.28398866e-01, 6.28398866e-01, 2.66498685e-01
6.07033326e+02, 6.24932105e-01, 6.24932105e-01, 2.64510235e-01
6.08572067e+02, 6.21480830e-01, 6.21480830e-01, 2.62523158e-01
6.10110808e+02, 6.18046448e-01, 6.18046448e-01, 2.59752765e-01
6.11649549e+02, 6.14628257e-01, 6.14628257e-01, 2.56989848e-01
6.13188290e+02, 6.11226960e-01, 6.11226960e-01, 2.55011503e-01
6.14727031e+02, 6.07843260e-01, 6.07843260e-01, 2.53038205e-01
6.16265772e+02, 6.04477158e-01, 6.04477158e-01, 2.49507135e-01
6.17804513e+02, 6.01128654e-01, 6.01128654e-01, 2.47541439e-01
6.19343254e+02, 5.97798451e-01, 5.97798451e-01, 2.45579185e-01
6.20881995e+02, 5.94486550e-01, 5.94486550e-01, 2.42844544e-01
6.22420736e+02, 5.91192951e-01, 5.91192951e-01, 2.40115995e-01
6.23959477e+02, 5.87919062e-01, 5.87919062e-01, 2.37393586e-01
6.25498218e+02, 5.84663474e-01, 5.84663474e-01, 2.35447720e-01
6.27036959e+02, 5.81428299e-01, 5.81428299e-01, 2.33507090e-01
6.28575700e+02, 5.78212130e-01, 5.78212130e-01, 2.30800773e-01
6.30114441e+02, 5.75016375e-01, 5.75016375e-01, 2.28100774e-01
6.31653182e+02, 5.71841032e-01, 5.71841032e-01, 2.25407143e-01
6.33191923e+02, 5.68686104e-01, 5.68686104e-01, 2.23486828e-01
6.34730664e+02, 5.65552996e-01, 5.65552996e-01, 2.21570283e-01
6.36269405e+02, 5.62440302e-01, 5.62440302e-01, 2.18132139e-01
6.37808146e+02, 5.59350133e-01, 5.59350133e-01, 2.15464551e-01
6.39346887e+02, 5.56281786e-01, 5.56281786e-01, 2.13566510e-01
6.40885628e+02, 5.53235259e-01, 5.53235259e-01, 2.10912189e-01
6.42424369e+02, 5.50211258e-01, 5.50211258e-01, 2.08267396e-01
6.43963110e+02, 5.47210486e-01, 5.47210486e-01, 2.06385204e-01
6.45501851e+02, 5.44232943e-01, 5.44232943e-01, 2.03753753e-01
6.47040592e+02, 5.41279333e-01, 5.41279333e-01, 2.01128969e-01
6.48579333e+02, 5.38348951e-01, 5.38348951e-01, 1.98513688e-01
6.50118074e+02, 5.35443207e-01, 5.35443207e-01, 1.95905107e-01
6.51656815e+02, 5.32562100e-01, 5.32562100e-01, 1.94055245e-01
6.53195556e+02, 5.29705629e-01, 5.29705629e-01, 1.91462866e-01
6.54734297e+02, 5.26875204e-01, 5.26875204e-01, 1.88877229e-01
6.56273038e+02, 5.24069415e-01, 5.24069415e-01, 1.86301021e-01
6.57811779e+02, 5.21290374e-01, 5.21290374e-01, 1.83734194e-01
6.59350520e+02, 5.18536675e-01, 5.18536675e-01, 1.81174124e-01
6.60889261e+02, 5.15810428e-01, 5.15810428e-01, 1.78624677e-01
6.62428002e+02, 5.13110930e-01, 5.13110930e-01, 1.76821827e-01
6.63966743e+02, 5.10438884e-01, 5.10438884e-01, 1.74288334e-01
6.65505484e+02, 5.07794291e-01, 5.07794291e-01, 1.71025644e-01
6.67044225e+02, 5.05177854e-01, 5.05177854e-01, 1.68509445e-01
6.68582966e+02, 5.02589573e-01, 5.02589573e-01, 1.66738145e-01
6.70121707e+02, 5.00030857e-01, 5.00030857e-01, 1.64240097e-01
6.71660448e+02, 4.97500297e-01, 4.97500297e-01, 1.61018037e-01
6.73199189e+02, 4.95000006e-01, 4.95000006e-01, 1.58539369e-01
6.74737930e+02, 4.92529279e-01, 4.92529279e-01, 1.56798953e-01
6.76276671e+02, 4.90088819e-01, 4.90088819e-01, 1.54336852e-01
6.77815412e+02, 4.87678629e-01, 4.87678629e-01, 1.51157998e-01
6.79354153e+02, 4.85299410e-01, 4.85299410e-01, 1.48715926e-01
6.80892894e+02, 4.82951867e-01, 4.82951867e-01, 1.46283654e-01
6.82431635e+02, 4.80636000e-01, 4.80636000e-01, 1.43860034e-01
6.83970376e+02, 4.78351809e-01, 4.78351809e-01, 1.41446054e-01
6.85509117e+02, 4.76099998e-01, 4.76099998e-01, 1.38321197e-01
6.87047858e+02, 4.73881271e-01, 4.73881271e-01, 1.35927442e-01
6.88586599e+02, 4.71695627e-01, 4.71695627e-01, 1.34261005e-01
6.90125340e+02, 4.69543772e-01, 4.69543772e-01, 1.31167871e-01
6.91664081e+02, 4.67425000e-01, 4.67425000e-01, 1.28086299e-01
6.93202822e+02, 4.65341424e-01, 4.65341424e-01, 1.26444917e-01
6.94741563e+02, 4.63291635e-01, 4.63291635e-01, 1.24097853e-01
6.96280304e+02, 4.61277042e-01, 4.61277042e-01, 1.21048479e-01
6.97819045e+02, 4.59297645e-01, 4.59297645e-01, 1.18721012e-01
6.99357786e+02, 4.57354147e-01, 4.57354147e-01, 1.16403016e-01
7.00896527e+02, 4.55446548e-01, 4.55446548e-01, 1.13384843e-01
7.02435268e+02, 4.53575553e-01, 4.53575553e-01, 1.10378918e-01
7.03974009e+02, 4.51741161e-01, 4.51741161e-01, 1.08089853e-01
7.05512750e+02, 4.49943373e-01, 4.49943373e-01, 1.06515883e-01
7.07051491e+02, 4.48183595e-01, 4.48183595e-01, 1.03539058e-01
7.08590232e+02, 4.46461125e-01, 4.46461125e-01, 1.00573700e-01
7.10128973e+02, 4.44777370e-01, 4.44777370e-01, 9.83218534e-02
7.11667714e+02, 4.43131627e-01, 4.43131627e-01, 9.60782588e-02
7.13206455e+02, 4.41524598e-01, 4.41524598e-01, 9.31424541e-02
7.14745196e+02, 4.39956988e-01, 4.39956988e-01, 9.02172291e-02
7.16283937e+02, 4.38428798e-01, 4.38428798e-01, 8.80007491e-02
7.17822678e+02, 4.36940026e-01, 4.36940026e-01, 8.57925050e-02
7.19361419e+02, 4.35491378e-01, 4.35491378e-01, 8.35923065e-02
7.20900160e+02, 4.34082852e-01, 4.34082852e-01, 8.07042374e-02
7.22438901e+02, 4.32715153e-01, 4.32715153e-01, 7.78255445e-02
7.23977642e+02, 4.31388985e-01, 4.31388985e-01, 7.49559743e-02
7.25516383e+02, 4.30102940e-01, 4.30102940e-01, 7.27890514e-02
7.27055124e+02, 4.28859129e-01, 4.28859129e-01, 7.06291289e-02
7.28593865e+02, 4.27657553e-01, 4.27657553e-01, 6.77843399e-02
7.30132606e+02, 4.26497508e-01, 4.26497508e-01, 6.49481561e-02
7.31671347e+02, 4.25379697e-01, 4.25379697e-01, 6.28104860e-02
7.33210088e+02, 4.24304825e-01, 4.24304825e-01, 5.99894170e-02
7.34748829e+02, 4.23272188e-01, 4.23272188e-01, 5.71765098e-02
7.36287570e+02, 4.22283193e-01, 4.22283193e-01, 5.50587850e-02
7.37826311e+02, 4.21337137e-01, 4.21337137e-01, 5.29469256e-02
7.39365052e+02, 4.20435427e-01, 4.20435427e-01, 5.01536575e-02
7.40903793e+02, 4.19576656e-01, 4.19576656e-01, 4.66804221e-02
7.42442534e+02, 4.18762231e-01, 4.18762231e-01, 4.45866760e-02
7.43981275e+02, 4.17991449e-01, 4.17991449e-01, 4.24974069e-02
7.45520016e+02, 4.17265716e-01, 4.17265716e-01, 3.97280806e-02
7.47058757e+02, 4.16583627e-01, 4.16583627e-01, 3.69642659e-02
7.48597498e+02, 4.15946587e-01, 4.15946587e-01, 3.48891559e-02
7.50136239e+02, 4.15354598e-01, 4.15354598e-01, 3.21343900e-02
7.51674980e+02, 4.14807660e-01, 4.14807660e-01, 2.93841115e-02
7.53213721e+02, 4.14305771e-01, 4.14305771e-01, 2.66377345e-02
7.54752462e+02, 4.13848933e-01, 4.13848933e-01, 2.38951269e-02
7.56291203e+02, 4.13437145e-01, 4.13437145e-01, 2.18381884e-02
7.57829944e+02, 4.13071111e-01, 4.13071111e-01, 1.91016150e-02
7.59368685e+02, 4.12750832e-01, 4.12750832e-01, 1.70497341e-02
7.60907426e+02, 4.12476307e-01, 4.12476307e-01, 1.43180072e-02
7.62446167e+02, 4.12246832e-01, 4.12246832e-01, 1.15881650e-02
7.63984909e+02, 4.12063815e-01, 4.12063815e-01, 8.85995943e-03
7.65523650e+02, 4.11926552e-01, 4.11926552e-01, 6.13296282e-03
7.67062391e+02, 4.11834340e-01, 4.11834340e-01, 4.08829344e-03
7.68601132e+02, 4.11788586e-01, 4.11788586e-01, 1.36270113e-03
