# y_plus, uu_plus, vv_plus, minus_uv_plus
5.46342730e+02, 1.01029226e+00, 1.01029226e+00, 4.69975067e-01
5.47883895e+02, 1.00555580e+00, 1.00555580e+00, 4.67810806e-01
5.49425059e+02, 1.00087546e+00, 1.00087546e+00, 4.64472038e-01
5.50966223e+02, 9.96209165e-01, 9.96209165e-01, 4.60888920e-01
5.52507387e+02, 9.91549883e-01, 9.91549883e-01, 4.58016047e-01
5.54048552e+02, 9.86897618e-01, 9.86897618e-01, 4.55139921e-01
5.55589716e+02, 9.82245353e-01, 9.82245353e-01, 4.52966240e-01
5.57130880e+02, 9.77607123e-01, 9.77607123e-01, 4.49378481e-01
5.58672044e+02, 9.72975909e-01, 9.72975909e-01, 4.46496792e-01
5.60213209e+02, 9.68344695e-01, 9.68344695e-01, 4.43609062e-01
5.61754373e+02, 9.63727515e-01, 9.63727515e-01, 4.40722100e-01
5.63295537e+02, 9.59117353e-01, 9.59117353e-01, 4.37832707e-01
5.64836701e+02, 9.54514207e-01, 9.54514207e-01, 4.34941024e-01
5.66377866e+02, 9.49918078e-01, 9.49918078e-01, 4.32050458e-01
5.67919030e+02, 9.45335983e-01, 9.45335983e-01, 4.29161101e-01
5.69460194e+02, 9.40760905e-01, 9.40760905e-01, 4.26269819e-01
5.71001358e+02, 9.36192844e-01, 9.36192844e-01, 4.23376752e-01
5.72542523e+02, 9.31638818e-01, 9.31638818e-01, 4.20485243e-01
5.74083687e+02, 9.27091808e-01, 9.27091808e-01, 4.17595387e-01
5.75624851e+02, 9.22558832e-01, 9.22558832e-01, 4.14707278e-01
5.77166016e+02, 9.18032873e-01, 9.18032873e-01, 4.11133496e-01
5.78707180e+02, 9.13520948e-01, 9.13520948e-01, 4.08250545e-01
5.80248344e+02, 9.09023057e-01, 9.09023057e-01, 4.05369635e-01
5.81789508e+02, 9.04532183e-01, 9.04532183e-01, 4.02487762e-01
5.83330673e+02, 9.00055343e-01, 9.00055343e-01, 3.99611237e-01
5.84871837e+02, 8.95592537e-01, 8.95592537e-01, 3.96740105e-01
5.86413001e+02, 8.91136748e-01, 8.91136748e-01, 3.93868310e-01
5.87954165e+02, 8.86702010e-01, 8.86702010e-01, 3.90324421e-01
5.89495330e+02, 8.82274289e-01, 8.82274289e-01, 3.87465221e-01
5.91036494e+02, 8.77860602e-01, 8.77860602e-01, 3.84608672e-01
5.92577658e+02, 8.73467966e-01, 8.73467966e-01, 3.81081582e-01
5.94118822e+02, 8.69082347e-01, 8.69082347e-01, 3.78238022e-01
5.95659987e+02, 8.64717779e-01, 8.64717779e-01, 3.75397346e-01
5.97201151e+02, 8.60360228e-01, 8.60360228e-01, 3.71893706e-01
5.98742315e+02, 8.56023727e-01, 8.56023727e-01, 3.69066382e-01
6.00283479e+02, 8.51701261e-01, 8.51701261e-01, 3.66245068e-01
6.01824644e+02, 8.47399846e-01, 8.47399846e-01, 3.62765405e-01
6.03365808e+02, 8.43112465e-01, 8.43112465e-01, 3.59957753e-01
6.04906972e+02, 8.38839118e-01, 8.38839118e-01, 3.57159100e-01
6.06448136e+02, 8.34579804e-01, 8.34579804e-01, 3.53706719e-01
6.07989301e+02, 8.30341542e-01, 8.30341542e-01, 3.50263580e-01
6.09530465e+02, 8.26124331e-01, 8.26124331e-01, 3.47489404e-01
6.11071629e+02, 8.21921153e-01, 8.21921153e-01, 3.44066159e-01
6.12612794e+02, 8.17732010e-01, 8.17732010e-01, 3.40655038e-01
6.14153958e+02, 8.13563918e-01, 8.13563918e-01, 3.38560709e-01
6.15695122e+02, 8.09416876e-01, 8.09416876e-01, 3.35170807e-01
6.17236286e+02, 8.05290886e-01, 8.05290886e-01, 3.31790342e-01
6.18777451e+02, 8.01185946e-01, 8.01185946e-01, 3.28424713e-01
6.20318615e+02, 7.97095041e-01, 7.97095041e-01, 3.25068562e-01
6.21859779e+02, 7.93025186e-01, 7.93025186e-01, 3.22371948e-01
6.23400943e+02, 7.88976383e-01, 7.88976383e-01, 3.19041200e-01
6.24942108e+02, 7.84955647e-01, 7.84955647e-01, 3.16364290e-01
6.26483272e+02, 7.80948946e-01, 7.80948946e-01, 3.13058851e-01
6.28024436e+02, 7.76963295e-01, 7.76963295e-01, 3.09126803e-01
6.29565600e+02, 7.72998695e-01, 7.72998695e-01, 3.06486753e-01
6.31106765e+02, 7.69062164e-01, 7.69062164e-01, 3.03220053e-01
6.32647929e+02, 7.65146683e-01, 7.65146683e-01, 2.99967883e-01
6.34189093e+02, 7.61252253e-01, 7.61252253e-01, 2.96730181e-01
6.35730257e+02, 7.57378874e-01, 7.57378874e-01, 2.93506882e-01
6.37271422e+02, 7.53533564e-01, 7.53533564e-01, 2.90297925e-01
6.38812586e+02, 7.49709304e-01, 7.49709304e-01, 2.87103245e-01
6.40353750e+02, 7.45913112e-01, 7.45913112e-01, 2.83922780e-01
6.41894914e+02, 7.42137971e-01, 7.42137971e-01, 2.80756467e-01
6.43436079e+02, 7.38390898e-01, 7.38390898e-01, 2.77606583e-01
6.44977243e+02, 7.34664876e-01, 7.34664876e-01, 2.73848301e-01
6.46518407e+02, 7.30966922e-01, 7.30966922e-01, 2.70727768e-01
6.48059571e+02, 7.27297036e-01, 7.27297036e-01, 2.67623360e-01
6.49600736e+02, 7.23655218e-01, 7.23655218e-01, 2.64534951e-01
6.51141900e+02, 7.20034451e-01, 7.20034451e-01, 2.61460183e-01
6.52683064e+02, 7.16448769e-01, 7.16448769e-01, 2.58401203e-01
6.54224229e+02, 7.12884137e-01, 7.12884137e-01, 2.54744044e-01
6.55765393e+02, 7.09354591e-01, 7.09354591e-01, 2.51105199e-01
6.57306557e+02, 7.05846096e-01, 7.05846096e-01, 2.48095584e-01
6.58847721e+02, 7.02372686e-01, 7.02372686e-01, 2.45101231e-01
6.60388886e+02, 6.98924536e-01, 6.98924536e-01, 2.41513666e-01
6.61930050e+02, 6.95507262e-01, 6.95507262e-01, 2.37945869e-01
6.63471214e+02, 6.92120161e-01, 6.92120161e-01, 2.34999196e-01
6.65012378e+02, 6.88763232e-01, 6.88763232e-01, 2.32071300e-01
6.66553543e+02, 6.85437881e-01, 6.85437881e-01, 2.28554883e-01
6.68094707e+02, 6.82143403e-01, 6.82143403e-01, 2.25055454e-01
6.69635871e+02, 6.78880503e-01, 6.78880503e-01, 2.21574796e-01
6.71177035e+02, 6.75649179e-01, 6.75649179e-01, 2.18112675e-01
6.72718200e+02, 6.72450834e-01, 6.72450834e-01, 2.15266815e-01
6.74259364e+02, 6.69284768e-01, 6.69284768e-01, 2.11837954e-01
6.75800528e+02, 6.66151682e-01, 6.66151682e-01, 2.08428828e-01
6.77341692e+02, 6.63052277e-01, 6.63052277e-01, 2.05631617e-01
6.78882857e+02, 6.59986554e-01, 6.59986554e-01, 2.02254483e-01
6.80424021e+02, 6.56954513e-01, 6.56954513e-01, 1.98306126e-01
6.81965185e+02, 6.53957556e-01, 6.53957556e-01, 1.94965995e-01
6.83506349e+02, 6.50995684e-01, 6.50995684e-01, 1.92233905e-01
6.85047514e+02, 6.48068196e-01, 6.48068196e-01, 1.88338833e-01
6.86588678e+02, 6.45177196e-01, 6.45177196e-01, 1.85051224e-01
6.88129842e+02, 6.42321280e-01, 6.42321280e-01, 1.82367478e-01
6.89671007e+02, 6.39501854e-01, 6.39501854e-01, 1.78526501e-01
6.91212171e+02, 6.36718915e-01, 6.36718915e-01, 1.74706087e-01
6.92753335e+02, 6.33972465e-01, 6.33972465e-01, 1.71485962e-01
6.94294499e+02, 6.31263907e-01, 6.31263907e-01, 1.68864369e-01
6.95835664e+02, 6.28591837e-01, 6.28591837e-01, 1.65094119e-01
6.97376828e+02, 6.25960465e-01, 6.25960465e-01, 1.61341404e-01
6.98917992e+02, 6.23375406e-01, 6.23375406e-01, 1.58763270e-01
7.00459156e+02, 6.20835957e-01, 6.20835957e-01, 1.55039880e-01
7.02000321e+02, 6.18344224e-01, 6.18344224e-01, 1.51331677e-01
7.03541485e+02, 6.15899504e-01, 6.15899504e-01, 1.48215092e-01
7.05082649e+02, 6.13503202e-01, 6.13503202e-01, 1.45111378e-01
7.06623813e+02, 6.11155317e-01, 6.11155317e-01, 1.42020301e-01
7.08164978e+02, 6.08856551e-01, 6.08856551e-01, 1.37793345e-01
7.09706142e+02, 6.06606904e-01, 6.06606904e-01, 1.34728481e-01
7.11247306e+02, 6.04407077e-01, 6.04407077e-01, 1.31676722e-01
7.12788470e+02, 6.02258475e-01, 6.02258475e-01, 1.27493131e-01
7.14329635e+02, 6.00159693e-01, 6.00159693e-01, 1.24465891e-01
7.15870799e+02, 5.98112837e-01, 5.98112837e-01, 1.21450871e-01
7.17411963e+02, 5.96117906e-01, 5.96117906e-01, 1.17877205e-01
7.18953127e+02, 5.94174902e-01, 5.94174902e-01, 1.14316612e-01
7.20494292e+02, 5.92284524e-01, 5.92284524e-01, 1.10767687e-01
7.22035456e+02, 5.90446774e-01, 5.90446774e-01, 1.07798500e-01
7.23576620e+02, 5.88662354e-01, 5.88662354e-01, 1.04272325e-01
7.25117785e+02, 5.86932666e-01, 5.86932666e-01, 1.00757855e-01
7.26658949e+02, 5.85256307e-01, 5.85256307e-01, 9.78201444e-02
7.28200113e+02, 5.83634680e-01, 5.83634680e-01, 9.37616381e-02
7.29741277e+02, 5.82067786e-01, 5.82067786e-01, 9.02791969e-02
7.31282442e+02, 5.80555625e-01, 5.80555625e-01, 8.73706894e-02
7.32823606e+02, 5.79099599e-01, 5.79099599e-01, 8.39078309e-02
7.34364770e+02, 5.77699709e-01, 5.77699709e-01, 8.04537349e-02
7.35905934e+02, 5.76355254e-01, 5.76355254e-01, 7.70095591e-02
7.37447099e+02, 5.75067636e-01, 5.75067636e-01, 7.35734511e-02
7.38988263e+02, 5.73836856e-01, 5.73836856e-01, 7.01457845e-02
7.40529427e+02, 5.72662914e-01, 5.72662914e-01, 6.67268068e-02
7.42070591e+02, 5.71545809e-01, 5.71545809e-01, 6.33148548e-02
7.43611756e+02, 5.70486945e-01, 5.70486945e-01, 5.99102074e-02
7.45152920e+02, 5.69484919e-01, 5.69484919e-01, 5.65124859e-02
7.46694084e+02, 5.68541835e-01, 5.68541835e-01, 5.31218111e-02
7.48235248e+02, 5.67656291e-01, 5.67656291e-01, 4.97367728e-02
7.49776413e+02, 5.66828988e-01, 5.66828988e-01, 4.63579603e-02
7.51317577e+02, 5.66059925e-01, 5.66059925e-01, 4.24258546e-02
7.52858741e+02, 5.65349806e-01, 5.65349806e-01, 3.90576570e-02
7.54399905e+02, 5.64698629e-01, 5.64698629e-01, 3.62517467e-02
7.55941070e+02, 5.64106395e-01, 5.64106395e-01, 3.28920800e-02
7.57482234e+02, 5.63573104e-01, 5.63573104e-01, 2.89792307e-02
7.59023398e+02, 5.63098755e-01, 5.63098755e-01, 2.56270003e-02
7.60564563e+02, 5.62683350e-01, 5.62683350e-01, 2.22780328e-02
7.62105727e+02, 5.62327588e-01, 5.62327588e-01, 1.89316756e-02
7.63646891e+02, 5.62031471e-01, 5.62031471e-01, 1.55876972e-02
7.65188055e+02, 5.61793595e-01, 5.61793595e-01, 1.16888941e-02
7.66729220e+02, 5.61616065e-01, 5.61616065e-01, 8.34818382e-03
7.68270384e+02, 5.61497478e-01, 5.61497478e-01, 5.00848401e-03
7.69811548e+02, 5.61437834e-01, 5.61437834e-01, 1.66943152e-03
